latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.71048,76.15173,339.54,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,296.56,5.24,D,0
29.74568,75.29588,344.65,0.41,0.61,2023-11-08,718,N,VIIRS,n,2,294.76,7.58,D,0
29.74753,75.39906,355.17,0.41,0.6,2023-11-08,718,N,VIIRS,n,2,296.88,7.42,D,0
29.75201,75.91638,334.81,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,296.85,2.32,D,0
29.76138,76.02517,330.61,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,296.79,3.44,D,0
29.7751,75.55859,336.09,0.4,0.6,2023-11-08,718,N,VIIRS,n,2,296.15,3.79,D,0
29.7759,75.51442,343.31,0.4,0.6,2023-11-08,718,N,VIIRS,n,2,297.27,5.65,D,0
29.79092,75.91251,334.73,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,294.65,2.48,D,0
29.80563,75.80709,330.67,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,295.85,6.19,D,0
29.80712,75.80648,336.03,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,296.37,4.78,D,0
29.80759,76.07623,342,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,295.96,3.96,D,0
29.81058,75.70331,337.08,0.39,0.59,2023-11-08,718,N,VIIRS,n,2,295.09,6.39,D,0
29.8415,75.783,346.45,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,296.6,4.93,D,0
29.84474,75.55836,336.86,0.4,0.6,2023-11-08,718,N,VIIRS,n,2,296.08,2.75,D,0
29.85375,75.95061,353.06,0.38,0.58,2023-11-08,718,N,VIIRS,n,2,297.62,7.08,D,0
29.85918,75.8323,336.23,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,297.66,3.62,D,0
29.86771,75.93798,337.98,0.38,0.58,2023-11-08,718,N,VIIRS,n,2,296.35,8.34,D,0
29.86957,75.94567,367,0.38,0.58,2023-11-08,718,N,VIIRS,h,2,299.32,10.13,D,0
29.87051,75.94953,331.47,0.38,0.58,2023-11-08,718,N,VIIRS,n,2,295.32,10.13,D,0
29.87206,75.93248,342.88,0.38,0.58,2023-11-08,718,N,VIIRS,n,2,297.05,4.89,D,0
29.89128,75.77579,348.55,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,296.28,3.98,D,0
29.8935,75.80886,349.29,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,296.71,3.26,D,0
29.89424,76.02428,367,0.37,0.58,2023-11-08,718,N,VIIRS,h,2,296.43,6.55,D,0
29.89464,75.97911,350.88,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,299.19,16.76,D,0
29.89556,75.98294,367,0.37,0.58,2023-11-08,718,N,VIIRS,h,2,297.89,16.76,D,0
29.9004,76.02644,335.35,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,295.83,2.07,D,0
29.92983,75.88945,335.22,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,296.05,3.93,D,0
29.93351,75.9049,330.83,0.38,0.59,2023-11-08,718,N,VIIRS,n,2,296.88,2.67,D,0
29.94014,75.95659,330.02,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,295.74,2.38,D,0
29.94327,76.01714,337.47,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,295.84,4.88,D,0
29.94417,76.02094,345.12,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,297.2,6.89,D,0
29.95285,76.01006,339.75,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,296.02,3.43,D,0
29.9539,76.03819,351.79,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,296.96,4.55,D,0
29.96592,76.15959,331.71,0.36,0.58,2023-11-08,718,N,VIIRS,n,2,296.76,1.91,D,0
29.97904,76.19138,349.4,0.36,0.58,2023-11-08,718,N,VIIRS,n,2,296.9,7.15,D,0
29.50206,74.14088,342.95,0.49,0.65,2023-11-08,719,N,VIIRS,n,2,293.2,4.81,D,0
29.50379,74.22055,340.64,0.48,0.65,2023-11-08,719,N,VIIRS,n,2,292.97,5.24,D,0
29.53872,74.20905,331.89,0.48,0.65,2023-11-08,719,N,VIIRS,n,2,291.87,6.24,D,0
29.54756,74.24328,332.78,0.48,0.65,2023-11-08,719,N,VIIRS,n,2,292.46,2.48,D,0
29.8114,75.26144,334.94,0.41,0.61,2023-11-08,719,N,VIIRS,n,2,295.27,5,D,0
29.81245,75.26566,340.94,0.41,0.61,2023-11-08,719,N,VIIRS,n,2,296.22,5,D,0
29.84414,75.55841,341.97,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,296.46,3.78,D,0
29.89202,75.77515,351.37,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.99,4.55,D,0
29.89545,75.50723,331.28,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.68,2.03,D,0
29.90895,75.77408,333.04,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,294.97,2.6,D,0
29.91181,75.59784,340.98,0.39,0.6,2023-11-08,719,N,VIIRS,n,2,295.55,2.56,D,0
29.91949,75.44024,332.41,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.57,2.17,D,0
29.92013,75.70264,332.1,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.87,6.02,D,0
29.92109,75.70661,367,0.39,0.59,2023-11-08,719,N,VIIRS,h,2,298.18,6.02,D,0
29.92603,75.89018,333.97,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.36,3.45,D,0
29.92698,75.89404,331.57,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.84,4.25,D,0
29.92733,75.75558,339.57,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.58,4.64,D,0
29.92836,75.71284,331.89,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,296.34,7.29,D,0
29.93235,75.44497,336.25,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.27,1.99,D,0
29.93509,75.90395,333.54,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,296.66,2.3,D,0
29.93676,75.95708,332.2,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,295.59,2.61,D,0
29.93959,75.11742,332.98,0.42,0.61,2023-11-08,719,N,VIIRS,n,2,293.45,3.66,D,0
29.94046,74.63033,329.39,0.45,0.63,2023-11-08,719,N,VIIRS,n,2,293.24,2.11,D,0
29.94083,75.764,336.59,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.04,2.55,D,0
29.94137,75.74269,330.88,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.63,1.79,D,0
29.94641,75.83379,356.75,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.98,5.26,D,0
29.9474,75.62545,332.72,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.16,4.91,D,0
29.94836,75.62945,349.93,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,296.39,4.91,D,0
29.94982,76.0104,333.43,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.39,3.94,D,0
29.95428,75.55832,341.26,0.39,0.6,2023-11-08,719,N,VIIRS,n,2,295.43,2.99,D,0
29.95627,76.03678,337.5,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,294.59,2.49,D,0
29.96335,75.66761,367,0.39,0.59,2023-11-08,719,N,VIIRS,h,2,297.56,9.46,D,0
29.96581,75.43872,343.48,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.55,6.14,D,0
29.96681,75.44281,367,0.4,0.6,2023-11-08,719,N,VIIRS,h,2,297.1,6.14,D,0
29.97112,75.95869,367,0.37,0.58,2023-11-08,719,N,VIIRS,h,2,298.33,11.04,D,0
29.98032,75.66647,331,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.45,3.39,D,0
29.98033,75.18696,330.14,0.41,0.61,2023-11-08,719,N,VIIRS,n,2,294.21,3.16,D,0
29.98212,74.74886,351.48,0.44,0.62,2023-11-08,719,N,VIIRS,n,2,294.2,6.83,D,0
29.98338,75.18614,334.07,0.41,0.61,2023-11-08,719,N,VIIRS,n,2,294.65,3.37,D,0
29.98361,74.74927,342.64,0.44,0.62,2023-11-08,719,N,VIIRS,n,2,293.46,5.84,D,0
29.98566,75.66477,332.24,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,294.95,3.39,D,0
29.98678,75.68781,332.15,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.64,2.72,D,0
29.98723,75.66634,336.16,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,296.46,2.74,D,0
29.98815,75.84157,332.35,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,294.98,3.35,D,0
29.98909,75.84544,343.09,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.61,3.35,D,0
29.99093,75.92368,355.78,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.53,5.8,D,0
29.99283,75.43008,331.15,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.98,3.63,D,0
29.99375,75.86478,336.87,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.69,2.7,D,0
29.997,75.75239,337.66,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.83,2.23,D,0
29.99989,75.71765,337.45,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,297.57,5.55,D,0
30.00108,75.68124,334.07,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.9,1.7,D,0
30.00333,75.71458,345.81,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,296.94,3.84,D,0
30.00375,75.77975,331.95,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.75,2.18,D,0
30.00607,75.93951,336.98,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,295.51,3,D,0
30.01054,75.72078,332.35,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.81,5.88,D,0
30.01147,75.72472,341.53,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.3,4.24,D,0
30.01273,75.82542,330.46,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.68,3.06,D,0
30.01343,75.72609,330.13,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.37,2.7,D,0
30.01383,75.92473,333.38,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.12,2.19,D,0
30.01459,75.8332,338.54,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.87,3.2,D,0
30.01486,75.75521,367,0.38,0.59,2023-11-08,719,N,VIIRS,h,2,297.96,5.87,D,0
30.01619,75.05587,341.52,0.42,0.61,2023-11-08,719,N,VIIRS,n,2,294.24,3.43,D,0
30.01707,75.9853,336.59,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,295.46,3.02,D,0
30.01715,75.83414,336.2,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296,2.9,D,0
30.01919,75.5616,330.4,0.39,0.6,2023-11-08,719,N,VIIRS,n,2,295.22,3.58,D,0
30.01975,75.90221,335.67,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,296.46,2.32,D,0
30.02733,74.88305,341.95,0.43,0.62,2023-11-08,719,N,VIIRS,n,2,293.57,3.7,D,0
30.02965,74.88311,338.74,0.43,0.62,2023-11-08,719,N,VIIRS,n,2,292.89,5.54,D,0
30.0311,75.80704,367,0.38,0.59,2023-11-08,719,N,VIIRS,h,2,300.67,13.71,D,0
30.03177,76.07004,330.16,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,297.32,5.92,D,0
30.03233,75.6862,353.12,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,300.07,14.08,D,0
30.03259,75.80423,367,0.38,0.59,2023-11-08,719,N,VIIRS,h,2,299.38,8.3,D,0
30.0333,75.69016,347.09,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,296.45,14.08,D,0
30.03355,75.80812,335.59,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.8,8.3,D,0
30.03601,74.47652,328.9,0.45,0.63,2023-11-08,719,N,VIIRS,n,2,292.71,2.63,D,0
30.03675,76.16075,339.48,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,297,2.48,D,0
30.03716,76.09252,343.95,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,298.08,3.25,D,0
30.03748,75.77757,333.27,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,297.3,5.43,D,0
30.04174,75.89942,331.8,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,295.71,3.17,D,0
30.04265,75.90326,336.69,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,295.97,3.17,D,0
30.04356,75.9071,340.69,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.38,5.71,D,0
30.04366,76.02584,337.29,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.59,3.13,D,0
30.04472,75.90016,354.29,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,297.32,3.82,D,0
30.04565,75.90398,336.35,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.19,3.82,D,0
30.04959,75.45139,337.16,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.71,3.65,D,0
30.05035,75.45126,335.8,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.54,3.23,D,0
30.05248,76.03928,331.58,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,294.98,1.33,D,0
30.05279,75.91001,338.44,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,295.78,4.6,D,0
30.05754,76.01335,333.05,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,293.58,2.12,D,0
30.06094,76.14523,335.7,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,296.34,2.31,D,0
30.06219,75.08309,333.01,0.42,0.61,2023-11-08,719,N,VIIRS,n,2,293.59,3.11,D,0
30.06495,75.20545,339.39,0.41,0.61,2023-11-08,719,N,VIIRS,n,2,294.42,6.96,D,0
30.07175,75.58797,339,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,294.75,3.16,D,0
30.07183,75.58769,339.71,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,294.74,3.42,D,0
30.0735,75.87875,342,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,296.45,3.34,D,0
30.0747,75.83689,331.67,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.4,3.61,D,0
30.07776,75.80257,348.18,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.96,4.75,D,0
30.08092,75.8391,331.74,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.95,4.36,D,0
30.0816,76.11475,367,0.36,0.58,2023-11-08,719,N,VIIRS,h,2,299.06,11.43,D,0
30.08217,75.04426,343.75,0.42,0.61,2023-11-08,719,N,VIIRS,n,2,294.07,3.57,D,0
30.08249,76.11848,367,0.36,0.58,2023-11-08,719,N,VIIRS,h,2,299.32,11.43,D,0
30.08305,75.8009,340.77,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.22,4.75,D,0
30.08615,75.97744,348,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.86,6.06,D,0
30.08633,75.55293,340.08,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.27,3.46,D,0
30.08928,74.95338,331.88,0.42,0.61,2023-11-08,719,N,VIIRS,n,2,294.77,3.39,D,0
30.09054,75.83189,341,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.41,7.83,D,0
30.09147,75.83575,367,0.38,0.59,2023-11-08,719,N,VIIRS,h,2,298.79,14.36,D,0
30.09663,75.97414,330.14,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,295.55,4.93,D,0
30.09793,75.93288,348.06,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.47,5.91,D,0
30.0983,75.81696,335.44,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,296.25,2.71,D,0
30.09891,75.86661,332.2,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,295.99,2.97,D,0
30.10121,75.26179,331.04,0.41,0.6,2023-11-08,719,N,VIIRS,n,2,294.36,2.25,D,0
30.10213,75.2612,331.11,0.41,0.6,2023-11-08,719,N,VIIRS,n,2,294.32,3.04,D,0
30.11509,75.74458,367,0.38,0.59,2023-11-08,719,N,VIIRS,h,2,300.12,17.62,D,0
30.11571,75.7233,355.22,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,298.36,4.23,D,0
30.11613,75.74377,367,0.38,0.59,2023-11-08,719,N,VIIRS,h,2,300.06,9.03,D,0
30.11663,75.72257,354.53,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,297.19,4.68,D,0
30.11695,75.20706,340.2,0.41,0.61,2023-11-08,719,N,VIIRS,n,2,295.65,2.66,D,0
30.11709,75.74767,332.58,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.77,9.03,D,0
30.11867,76.08862,331.32,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,295.72,1.41,D,0
30.1224,75.20531,330.88,0.41,0.61,2023-11-08,719,N,VIIRS,n,2,293.65,2.66,D,0
30.12395,75.99409,367,0.37,0.58,2023-11-08,719,N,VIIRS,h,2,295.05,7.95,D,0
30.12547,76.0704,335.24,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,296.05,1.94,D,0
30.12585,76.11838,334.56,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,296.51,1.91,D,0
30.12598,76.02592,347.96,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,297.2,4.63,D,0
30.12825,75.67661,339.07,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.7,3.18,D,0
30.12929,74.50433,342.81,0.45,0.63,2023-11-08,719,N,VIIRS,n,2,293.05,4.57,D,0
30.12938,74.50568,342.91,0.45,0.63,2023-11-08,719,N,VIIRS,n,2,293.21,4.69,D,0
30.12965,75.94747,356.74,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.98,9.57,D,0
30.13021,75.63773,367,0.39,0.59,2023-11-08,719,N,VIIRS,h,2,301.59,26.8,D,0
30.13098,74.63356,331.47,0.44,0.62,2023-11-08,719,N,VIIRS,n,2,292.67,4.63,D,0
30.13168,75.88521,339.77,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.25,6.58,D,0
30.1326,75.88904,349.75,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,297.6,8.6,D,0
30.1374,75.93274,330.59,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,295.82,2.25,D,0
30.14607,75.82679,334.7,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,294.61,3.01,D,0
30.14764,75.82574,330.72,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,294.59,2.61,D,0
30.151,75.98969,334.8,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,294.01,5.3,D,0
30.15207,75.56219,331.2,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,294.87,2.45,D,0
30.15274,75.37444,342.37,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.46,3.57,D,0
30.15514,75.95988,337.75,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,292.1,2.17,D,0
30.15533,75.98428,345.73,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.1,4.4,D,0
30.1575,75.95843,367,0.37,0.58,2023-11-08,719,N,VIIRS,h,2,290.32,6.51,D,0
30.15812,75.7052,335.58,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.07,3.53,D,0
30.16037,75.95822,350.14,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,286.69,4.56,D,0
30.16056,75.69174,351.47,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,298.01,5.71,D,0
30.16555,75.30825,348.9,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.03,4.71,D,0
30.16628,75.83231,352.29,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,296.82,4.8,D,0
30.17348,75.72142,367,0.38,0.59,2023-11-08,719,N,VIIRS,h,2,297.61,10.63,D,0
30.17414,76.29644,367,0.35,0.57,2023-11-08,719,N,VIIRS,h,2,303.37,10.11,D,0
30.1778,75.90292,331.88,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,294.86,3.07,D,0
30.18081,75.51404,338.68,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.37,3.56,D,0
30.18102,75.63432,352.69,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.45,7.88,D,0
30.18149,75.51385,337.02,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.42,4.08,D,0
30.18272,76.3093,341.9,0.35,0.57,2023-11-08,719,N,VIIRS,n,2,298.76,4.32,D,0
30.18338,76.21931,367,0.36,0.57,2023-11-08,719,N,VIIRS,h,2,299.12,7.06,D,0
30.18426,76.22298,341.28,0.36,0.57,2023-11-08,719,N,VIIRS,n,2,296.12,7.06,D,0
30.18805,76.07491,332.34,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,296.93,2.68,D,0
30.18854,76.21768,355.97,0.36,0.57,2023-11-08,719,N,VIIRS,n,2,296.82,9.84,D,0
30.18906,75.19741,350.72,0.41,0.6,2023-11-08,719,N,VIIRS,n,2,294.78,6.43,D,0
30.19068,75.74541,335.92,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.95,3.63,D,0
30.19092,75.19675,351.73,0.41,0.6,2023-11-08,719,N,VIIRS,n,2,294.22,6.19,D,0
30.19169,75.82015,331.8,0.38,0.58,2023-11-08,719,N,VIIRS,n,2,295.04,3.24,D,0
30.19284,75.98798,355.84,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,297.48,9.1,D,0
30.19644,76.4129,332.97,0.35,0.57,2023-11-08,719,N,VIIRS,n,2,297.49,1.92,D,0
30.19936,75.94527,340.94,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,291.8,3.22,D,0
30.20118,75.42925,367,0.4,0.6,2023-11-08,719,N,VIIRS,h,2,297.59,7.05,D,0
30.20404,75.89468,330.35,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,286.87,3.69,D,0
30.20467,75.87391,367,0.37,0.58,2023-11-08,719,N,VIIRS,h,2,295.25,13.42,D,0
30.20532,75.78255,367,0.38,0.59,2023-11-08,719,N,VIIRS,h,2,298.26,14.18,D,0
30.20558,76.0405,338.26,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,297.48,1.86,D,0
30.20652,75.88155,344.88,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,291,12.21,D,0
30.20768,74.18994,332.13,0.47,0.64,2023-11-08,719,N,VIIRS,n,2,291.84,3.39,D,0
30.2083,76.20757,334.1,0.36,0.57,2023-11-08,719,N,VIIRS,n,2,298.37,2.42,D,0
30.21281,74.44674,332.61,0.45,0.63,2023-11-08,719,N,VIIRS,n,2,292.05,3.88,D,0
30.21399,75.20293,331.1,0.41,0.6,2023-11-08,719,N,VIIRS,n,2,294.46,2.45,D,0
30.21576,75.20223,329.53,0.41,0.6,2023-11-08,719,N,VIIRS,n,2,294.4,1.85,D,0
30.21868,75.61797,332.55,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,294.3,2.21,D,0
30.22035,76.23518,332.54,0.36,0.57,2023-11-08,719,N,VIIRS,n,2,297.54,1.53,D,0
30.22189,76.01527,340.79,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.67,2.64,D,0
30.22209,75.7814,335.05,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.54,2.08,D,0
30.22437,75.78036,332.49,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,294.72,2.46,D,0
30.2246,76.0265,332.87,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,295.73,1.79,D,0
30.22554,76.14602,339.3,0.36,0.57,2023-11-08,719,N,VIIRS,n,2,296.53,3.58,D,0
30.22643,76.14971,341.55,0.36,0.57,2023-11-08,719,N,VIIRS,n,2,298.39,5.83,D,0
30.22651,75.39039,332.91,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.52,4.25,D,0
30.22874,75.3322,329.68,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,293.34,2.47,D,0
30.22876,76.11325,331.21,0.36,0.57,2023-11-08,719,N,VIIRS,n,2,297.86,2.18,D,0
30.22974,75.33194,331.1,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,293.69,2.69,D,0
30.23279,75.9673,340.94,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,297.42,2.91,D,0
30.23357,75.37479,332.11,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.81,3.86,D,0
30.23431,75.37466,347.79,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.71,5,D,0
30.23448,76.06754,330,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,297.62,3.3,D,0
30.23596,75.73492,347.7,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,295.32,4.29,D,0
30.23803,75.55617,331.11,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,294.19,3.53,D,0
30.23895,75.37306,338.45,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.51,3.86,D,0
30.24094,75.61515,348.06,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,295.43,3.89,D,0
30.24414,76.08451,339.66,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,297.19,2.27,D,0
30.2446,76.15588,330.1,0.36,0.57,2023-11-08,719,N,VIIRS,n,2,296.4,1.05,D,0
30.24466,75.34921,340.83,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.51,4.11,D,0
30.24525,75.65623,333.52,0.38,0.59,2023-11-08,719,N,VIIRS,n,2,294.29,4.21,D,0
30.24537,75.37542,333.22,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.94,3.57,D,0
30.24552,75.34896,340.53,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.57,4.19,D,0
30.24608,75.37527,334.25,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.52,4.21,D,0
30.24965,75.89668,340.86,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,289.33,2.9,D,0
30.25264,75.77975,367,0.38,0.58,2023-11-08,719,N,VIIRS,h,2,295.91,8.43,D,0
30.25264,75.89532,334.4,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,287.97,5.89,D,0
30.25356,75.47781,329.88,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,294.32,2.91,D,0
30.25401,75.59818,367,0.39,0.59,2023-11-08,719,N,VIIRS,h,2,295.95,11.4,D,0
30.25404,75.55105,339.54,0.39,0.59,2023-11-08,719,N,VIIRS,n,2,294.77,3.96,D,0
30.25835,76.00375,332.24,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,296.75,3.92,D,0
30.25957,76.05571,335.59,0.36,0.58,2023-11-08,719,N,VIIRS,n,2,296.48,1.25,D,0
30.26046,75.29539,332.15,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,294.15,3.1,D,0
30.26478,75.02676,333.32,0.42,0.61,2023-11-08,719,N,VIIRS,n,2,293.85,4.77,D,0
30.26555,75.31595,330.26,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,293.55,6.06,D,0
30.26624,75.41257,334.65,0.39,0.6,2023-11-08,719,N,VIIRS,n,2,295.74,3.06,D,0
30.26637,75.81275,367,0.37,0.58,2023-11-08,719,N,VIIRS,h,2,297.5,7.73,D,0
30.26669,75.41251,334.17,0.4,0.6,2023-11-08,719,N,VIIRS,n,2,295.73,2.86,D,0
30.26758,74.64069,339.55,0.44,0.62,2023-11-08,719,N,VIIRS,n,2,292.64,4.36,D,0
30.26828,74.64105,330.2,0.44,0.62,2023-11-08,719,N,VIIRS,n,2,292.4,4.37,D,0
30.26836,75.89037,350,0.37,0.58,2023-11-08,719,N,VIIRS,n,2,289.56,6.56,D,0
